Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
402,29.3962203,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TLS,TLS:TLS Rec Layer-1 HandShake: Encrypted Handshake Message.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.,"{TLS:25, SSLVersionSelector:24, TCP:23, IPv4:22}"
403,29.3963200,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698037555, Win=1022 (scale factor 0x8) = 261632","{TCP:23, IPv4:22}"
404,29.4171126,[3413E8 2AF468],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
405,29.4405172,[3ED173 E9F865],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
406,29.4414825,[3413E8 2AF468],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
407,29.4489792,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
408,29.4560642,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=......S., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879509179, Ack=0, Win=65535 ( Negotiating scale factor 0x8 ) = 65535","{TCP:26, IPv4:22}"
409,29.4596693,[3ED173 E9F865],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
410,29.4648050,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:Flags=...A..S., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=0, Seq=2711509492, Ack=3879509180, Win=29200 ( Negotiated scale factor 0x5 ) = 934400","{TCP:26, IPv4:22}"
411,29.4650544,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879509180, Ack=2711509493, Win=1024 (scale factor 0x8) = 262144","{TCP:26, IPv4:22}"
412,29.4658964,10.231.231.191,e1898.dspg.akamaiedge.net,,TLS,TLS:TLS Rec Layer-1 HandShake: Client Hello.,"{TLS:28, SSLVersionSelector:27, TCP:26, IPv4:22}"
413,29.4721603,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:Flags=...A...., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=0, Seq=2711509493, Ack=3879509610, Win=946 (scale factor 0x5) = 30272","{TCP:26, IPv4:22}"
414,29.4753912,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TLS,TLS:TLS Rec Layer-1 HandShake: Server Hello.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.,"{TLS:28, SSLVersionSelector:27, TCP:26, IPv4:22}"
415,29.4756213,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879509610, Ack=2711509613, Win=1023 (scale factor 0x8) = 261888","{TCP:26, IPv4:22}"
416,29.4766147,10.231.231.191,e1898.dspg.akamaiedge.net,,TLS,TLS:TLS Rec Layer-1 Cipher Change Spec; TLS Rec Layer-2 HandShake: Encrypted Handshake Message.,"{TLS:28, SSLVersionSelector:27, TCP:26, IPv4:22}"
417,29.4800928,10.231.231.191,e1898.dspg.akamaiedge.net,,TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:28, SSLVersionSelector:27, TCP:26, IPv4:22}"
418,29.4800928,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Continuation to #417]Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=1386, Seq=3879511047 - 3879512433, Ack=2711509613, Win=1023 (scale factor 0x8) = 261888","{TCP:26, IPv4:22}"
419,29.4800928,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Continuation to #417]Flags=...AP..., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=78, Seq=3879512433 - 3879512511, Ack=2711509613, Win=1023 (scale factor 0x8) = 261888","{TCP:26, IPv4:22}"
420,29.4870226,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:Flags=...A...., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=0, Seq=2711509613, Ack=3879511047, Win=1033 (scale factor 0x5) = 33056","{TCP:26, IPv4:22}"
421,29.4876580,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Dup Ack #420]Flags=...A...., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=0, Seq=2711509613, Ack=3879511047, Win=1120 (scale factor 0x5) = 35840","{TCP:26, IPv4:22}"
422,29.4879848,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:Flags=...A...., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=0, Seq=2711509613, Ack=3879512511, Win=1206 (scale factor 0x5) = 38592","{TCP:26, IPv4:22}"
423,29.5513534,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
424,29.6537613,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
425,29.6855852,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #435]Flags=...A...., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1386, Seq=2698038941 - 2698040327, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TLS:25, SSLVersionSelector:24, TCP:23, IPv4:22}"
426,29.6857015,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Dup Ack #403]Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698037555, Win=1022 (scale factor 0x8) = 261632","{TCP:23, IPv4:22}"
427,29.6904784,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #425]Flags=...A...., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1386, Seq=2698041713 - 2698043099, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TLS:25, SSLVersionSelector:24, TCP:23, IPv4:22}"
428,29.6905695,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Dup Ack #403]Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698037555, Win=1022 (scale factor 0x8) = 261632","{TCP:23, IPv4:22}"
429,29.7104905,[96768C 19A0D2],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 5",
430,29.7518503,[96768C 19A0D2],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
431,29.7569753,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
432,29.7719997,[96768C 19A0D2],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 7",
433,29.7932597,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #427]Flags=...A...., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1386, Seq=2698044485 - 2698045871, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TLS:25, SSLVersionSelector:24, TCP:23, IPv4:22}"
434,29.7932597,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #433]Flags=...AP..., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1007, Seq=2698045871 - 2698046878, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TCP:23, IPv4:22}"
435,29.7932597,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:25, SSLVersionSelector:24, TCP:23, IPv4:22}"
436,29.7933790,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Request Fast-Retransmit from Seq2698037555]Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698037555, Win=1022 (scale factor 0x8) = 261632","{TCP:23, IPv4:22}"
437,29.7934496,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Request Fast-Retransmit #435]Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698037555, Win=1022 (scale factor 0x8) = 261632","{TCP:23, IPv4:22}"
438,29.7935723,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698040327, Win=1024 (scale factor 0x8) = 262144","{TCP:23, IPv4:22}"
439,29.8070678,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #425]Flags=...A...., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1386, Seq=2698040327 - 2698041713, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TCP:23, IPv4:22}"
440,29.8075754,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698043099, Win=1024 (scale factor 0x8) = 262144","{TCP:23, IPv4:22}"
441,29.8147776,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:28, SSLVersionSelector:27, TCP:26, IPv4:22}"
442,29.8149585,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879512511, Ack=2711510999, Win=1024 (scale factor 0x8) = 262144","{TCP:26, IPv4:22}"
443,29.8200582,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #441]Flags=...AP..., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=575, Seq=2711510999 - 2711511574, Ack=3879512511, Win=1206 (scale factor 0x5) = 38592","{TCP:26, IPv4:22}"
444,29.8203413,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879512511, Ack=2711511574, Win=1021 (scale factor 0x8) = 261376","{TCP:26, IPv4:22}"
445,29.8298165,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[ReTransmit #443][Continuation to #441]Flags=...AP..., SrcPort=HTTPS(443), DstPort=3282, PayloadLen=575, Seq=2711510999 - 2711511574, Ack=3879512511, Win=1206 (scale factor 0x5) = 38592","{TCP:26, IPv4:22}"
446,29.8299858,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:[Dup Ack #444]Flags=...A...., SrcPort=3282, DstPort=HTTPS(443), PayloadLen=0, Seq=3879512511, Ack=2711511574, Win=1021 (scale factor 0x8) = 261376","{TCP:26, IPv4:22}"
447,29.8321168,e1898.dspg.akamaiedge.net,10.231.231.191,211 (0xD3),TCP,"TCP:[Continuation to #427]Flags=...A...., SrcPort=HTTPS(443), DstPort=3281, PayloadLen=1386, Seq=2698043099 - 2698044485, Ack=2276085385, Win=1021 (scale factor 0x5) = 32672","{TCP:23, IPv4:22}"
448,29.8323952,10.231.231.191,e1898.dspg.akamaiedge.net,,TCP,"TCP:Flags=...A...., SrcPort=3281, DstPort=HTTPS(443), PayloadLen=0, Seq=2276085385, Ack=2698046878, Win=1024 (scale factor 0x8) = 262144","{TCP:23, IPv4:22}"
449,29.8586237,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
450,29.9610350,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
451,30.0633357,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
452,30.1657209,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
453,30.2681768,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
454,30.3705410,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
455,30.4729366,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
456,30.5702169,[90489A D13AC7],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
457,30.5753256,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
458,30.5991896,[90489A D13AC7],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
459,30.6334183,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
460,30.6343955,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
461,30.6372321,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
462,30.6790499,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
463,30.7772488,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
464,30.7831286,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
465,30.8075067,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
466,30.8085228,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
467,30.8094598,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
468,30.8826597,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
469,30.9850984,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
470,31.0126727,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
471,31.0137209,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
472,31.0165558,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
473,31.0882526,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
474,31.1871349,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
475,31.1920602,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa",
476,31.1927098,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
477,31.1934869,[80000B C94267],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 211 dBm, Rate = Unknown, SSID = BroadCast SSID",
478,31.2923504,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
479,31.3947450,[24DEC6 11EF61],[*BROADCAST],211 (0xD3),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 211 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
